Experiment,Graph,Run,Avg Generation Time,Total Run Time,Final Fitness Value,Best Fitness Value,Avg Number of Colors Used,Average Total Time,Average Fitness
crossover_prob_0.9,PetersenGraph.col,1,0.002183380126953125,0.22633862495422363,200.0,200.0,5,0.19758832454681396,196.66666666666669
crossover_prob_0.9,PetersenGraph.col,2,0.001692962646484375,0.1752617359161377,200.0,200.0,5,0.19758832454681396,196.66666666666669
crossover_prob_0.9,PetersenGraph.col,3,0.0018361711502075195,0.18961882591247559,200.0,200.0,5,0.19758832454681396,196.66666666666669
crossover_prob_0.9,PetersenGraph.col,4,0.0017229390144348144,0.17829489707946777,200.0,200.0,5,0.19758832454681396,196.66666666666669
crossover_prob_0.9,PetersenGraph.col,5,0.0017451882362365724,0.18212580680847168,200.0,200.0,5,0.19758832454681396,196.66666666666669
crossover_prob_0.9,PetersenGraph.col,6,0.002109792232513428,0.2189781665802002,200.0,200.0,5,0.19758832454681396,196.66666666666669
crossover_prob_0.9,PetersenGraph.col,7,0.0016729402542114257,0.17432546615600586,200.0,200.0,5,0.19758832454681396,196.66666666666669
crossover_prob_0.9,PetersenGraph.col,8,0.0021203136444091796,0.22256040573120117,166.66666666666666,166.66666666666666,6,0.19758832454681396,196.66666666666669
crossover_prob_0.9,PetersenGraph.col,9,0.0018453311920166016,0.1935131549835205,200.0,200.0,5,0.19758832454681396,196.66666666666669
crossover_prob_0.9,PetersenGraph.col,10,0.0020680999755859374,0.21486616134643555,200.0,200.0,5,0.19758832454681396,196.66666666666669
