Experiment,Graph,Run,Avg Generation Time,Total Run Time,Final Fitness Value,Best Fitness Value,Avg Number of Colors Used,Average Total Time,Average Fitness
max_no_improvement_generations_100,ButterflyGraph.col,1,0.003714463710784912,0.3794996738433838,166.66666666666666,166.66666666666666,3,0.36770951747894287,166.66666666666669
max_no_improvement_generations_100,ButterflyGraph.col,2,0.004054210186004639,0.41350746154785156,166.66666666666666,166.66666666666666,3,0.36770951747894287,166.66666666666669
max_no_improvement_generations_100,ButterflyGraph.col,3,0.0035305070877075196,0.3631131649017334,166.66666666666666,166.66666666666666,3,0.36770951747894287,166.66666666666669
max_no_improvement_generations_100,ButterflyGraph.col,4,0.003928589820861817,0.40089869499206543,166.66666666666666,166.66666666666666,3,0.36770951747894287,166.66666666666669
max_no_improvement_generations_100,ButterflyGraph.col,5,0.004213964939117432,0.4363999366760254,166.66666666666666,166.66666666666666,3,0.36770951747894287,166.66666666666669
max_no_improvement_generations_100,ButterflyGraph.col,6,0.0037887954711914064,0.3919057846069336,166.66666666666666,166.66666666666666,3,0.36770951747894287,166.66666666666669
max_no_improvement_generations_100,ButterflyGraph.col,7,0.0027930212020874025,0.29134583473205566,166.66666666666666,166.66666666666666,3,0.36770951747894287,166.66666666666669
max_no_improvement_generations_100,ButterflyGraph.col,8,0.004026613235473633,0.41576623916625977,166.66666666666666,166.66666666666666,3,0.36770951747894287,166.66666666666669
max_no_improvement_generations_100,ButterflyGraph.col,9,0.0028341865539550782,0.29332709312438965,166.66666666666666,166.66666666666666,3,0.36770951747894287,166.66666666666669
max_no_improvement_generations_100,ButterflyGraph.col,10,0.0027129077911376954,0.29133129119873047,166.66666666666666,166.66666666666666,3,0.36770951747894287,166.66666666666669
