Experiment,Graph,Run,Avg Generation Time,Total Run Time,Final Fitness Value,Best Fitness Value,Avg Number of Colors Used,Average Total Time,Average Fitness
baseline,ButterflyGraph.col,1,0.001497066020965576,0.15421533584594727,166.66666666666666,166.66666666666666,3,0.13433444499969482,166.66666666666669
baseline,ButterflyGraph.col,2,0.0012403273582458497,0.13207173347473145,166.66666666666666,166.66666666666666,3,0.13433444499969482,166.66666666666669
baseline,ButterflyGraph.col,3,0.001282205581665039,0.13122844696044922,166.66666666666666,166.66666666666666,3,0.13433444499969482,166.66666666666669
baseline,ButterflyGraph.col,4,0.0012456560134887695,0.12755560874938965,166.66666666666666,166.66666666666666,3,0.13433444499969482,166.66666666666669
baseline,ButterflyGraph.col,5,0.001223917007446289,0.12639355659484863,166.66666666666666,166.66666666666666,3,0.13433444499969482,166.66666666666669
baseline,ButterflyGraph.col,6,0.0012863755226135253,0.13161087036132812,166.66666666666666,166.66666666666666,3,0.13433444499969482,166.66666666666669
baseline,ButterflyGraph.col,7,0.0011873364448547364,0.12328171730041504,166.66666666666666,166.66666666666666,3,0.13433444499969482,166.66666666666669
baseline,ButterflyGraph.col,8,0.001391723155975342,0.14417409896850586,166.66666666666666,166.66666666666666,3,0.13433444499969482,166.66666666666669
baseline,ButterflyGraph.col,9,0.0013759493827819823,0.14159178733825684,166.66666666666666,166.66666666666666,3,0.13433444499969482,166.66666666666669
baseline,ButterflyGraph.col,10,0.0012622284889221192,0.13122129440307617,166.66666666666666,166.66666666666666,3,0.13433444499969482,166.66666666666669
