Experiment,Graph,Run,Avg Generation Time,Total Run Time,Final Fitness Value,Best Fitness Value,Avg Number of Colors Used,Average Total Time,Average Fitness
baseline,ButterflyGraph.col,1,0.0012125921249389647,0.12428689002990723,166.66666666666666,166.66666666666666,3,0.126037335395813,166.66666666666669
baseline,ButterflyGraph.col,2,0.0012705445289611817,0.13005518913269043,166.66666666666666,166.66666666666666,3,0.126037335395813,166.66666666666669
baseline,ButterflyGraph.col,3,0.001196267604827881,0.1216273307800293,166.66666666666666,166.66666666666666,3,0.126037335395813,166.66666666666669
baseline,ButterflyGraph.col,4,0.001247248649597168,0.12868714332580566,166.66666666666666,166.66666666666666,3,0.126037335395813,166.66666666666669
baseline,ButterflyGraph.col,5,0.0011964058876037598,0.12464118003845215,166.66666666666666,166.66666666666666,3,0.126037335395813,166.66666666666669
baseline,ButterflyGraph.col,6,0.0012165331840515137,0.12465715408325195,166.66666666666666,166.66666666666666,3,0.126037335395813,166.66666666666669
baseline,ButterflyGraph.col,7,0.0012543177604675292,0.12843656539916992,166.66666666666666,166.66666666666666,3,0.126037335395813,166.66666666666669
baseline,ButterflyGraph.col,8,0.0012417244911193848,0.12617015838623047,166.66666666666666,166.66666666666666,3,0.126037335395813,166.66666666666669
baseline,ButterflyGraph.col,9,0.0012401437759399414,0.12704968452453613,166.66666666666666,166.66666666666666,3,0.126037335395813,166.66666666666669
baseline,ButterflyGraph.col,10,0.0012076115608215332,0.12476205825805664,166.66666666666666,166.66666666666666,3,0.126037335395813,166.66666666666669
